"FID_","ID","NAME","X","Y"
,371," ",370,106.636992,29.707104
,371," ",370,106.637111,29.707022
,371," ",370,106.637202,29.706958
,371," ",370,106.637260,29.706907
,371," ",370,106.637304,29.706820
,372," ",371,106.636874,29.707177
,372," ",371,106.637044,29.707134
,372," ",371,106.637156,29.707131
,372," ",371,106.637278,29.707156
,372," ",371,106.637384,29.707213
,372," ",371,106.637456,29.707261
,373," ",372,106.635759,29.707472
,373," ",372,106.635697,29.707464
,373," ",372,106.635583,29.707452
,373," ",372,106.635455,29.707411
,373," ",372,106.635327,29.707347
,374," ",373,106.635759,29.707472
,374," ",373,106.635686,29.707520
,374," ",373,106.635631,29.707572
,374," ",373,106.635586,29.707654
,374," ",373,106.635499,29.707872
,375," ",374,106.642853,29.731458
,375," ",374,106.643105,29.731374
,376," ",375,106.643105,29.731374
,376," ",375,106.643578,29.731218
,377," ",376,106.642799,29.731288
,377," ",376,106.642852,29.731324
,377," ",376,106.642912,29.731351
,377," ",376,106.642966,29.731367
,377," ",376,106.643026,29.731371
,377," ",376,106.643105,29.731374
,378," ",377,106.643105,29.731374
,378," ",377,106.643049,29.731428
,378," ",377,106.643006,29.731467
,378," ",377,106.642975,29.731520
,378," ",377,106.642950,29.731575
,378," ",377,106.642923,29.731676
,379," ",378,106.642423,29.729690
,379," ",378,106.642829,29.729574
,380," ",379,106.642829,29.729574
,380," ",379,106.642887,29.729612
,380," ",379,106.642952,29.729652
,380," ",379,106.642989,29.729687
,380," ",379,106.643069,29.729763
,381," ",380,106.642829,29.729574
,381," ",380,106.642873,29.729495
,381," ",380,106.642905,29.729393
,381," ",380,106.642924,29.729332
,382," ",381,106.642423,29.729690
,382," ",381,106.642362,29.729676
,382," ",381,106.642289,29.729626
,382," ",381,106.642204,29.729562
,383," ",382,106.642349,29.729965
,383," ",382,106.642356,29.729897
,383," ",382,106.642368,29.729825
,383," ",382,106.642397,29.729752
,383," ",382,106.642423,29.729690
,384," ",383,106.643329,29.729447
,384," ",383,106.644968,29.729009
,384," ",383,106.646881,29.728491
,385," ",384,106.646243,29.732721
,385," ",384,106.646805,29.732571
,385," ",384,106.648120,29.732225
,386," ",385,106.648120,29.732225
,386," ",385,106.647246,29.729502
,386," ",385,106.646881,29.728491
,387," ",386,106.646881,29.728491
,387," ",386,106.646479,29.727375
,388," ",387,106.645678,29.727718
,388," ",387,106.645782,29.727770
,388," ",387,106.645858,29.727796
,388," ",387,106.645946,29.727808
,388," ",387,106.646071,29.727808
,388," ",387,106.646147,29.727788
,388," ",387,106.646237,29.727721
,388," ",387,106.646479,29.727375
,389," ",388,106.643905,29.725915
,389," ",388,106.644343,29.726404
,389," ",388,106.644586,29.726702
,389," ",388,106.644953,29.727076
,389," ",388,106.645648,29.727691
,389," ",388,106.645678,29.727718
,389," ",388,106.646068,29.728065
,389," ",388,106.646881,29.728491
,390," ",389,106.651706,29.730571
,390," ",389,106.653131,29.734804
,390," ",389,106.653138,29.734924
,390," ",389,106.653075,29.735102
,390," ",389,106.652954,29.735208
,390," ",389,106.652635,29.735334
,390," ",389,106.651375,29.735676
,390," ",389,106.650393,29.735942
,390," ",389,106.650205,29.735936
,390," ",389,106.650083,29.735893
,390," ",389,106.649901,29.735717
,390," ",389,106.648880,29.733870
,390," ",389,106.648188,29.732437
,390," ",389,106.648120,29.732225
,391," ",390,106.644377,29.724168
,391," ",390,106.644441,29.724151
,391," ",390,106.645277,29.723925
,392," ",391,106.646479,29.727375
,392," ",391,106.646249,29.726738
,392," ",391,106.645791,29.725411
,392," ",391,106.645277,29.723925
,392," ",391,106.644937,29.722941
,392," ",391,106.644739,29.722349
,392," ",391,106.644297,29.721032
,392," ",391,106.643952,29.720005
,392," ",391,106.643127,29.717624
,392," ",391,106.642893,29.716953
,392," ",391,106.642567,29.716020
,392," ",391,106.642264,29.715152
,392," ",391,106.642057,29.714566
,392," ",391,106.641793,29.713822
,392," ",391,106.641472,29.712914
,392," ",391,106.641009,29.711607
,392," ",391,106.640903,29.711307
,392," ",391,106.640734,29.710808
,392," ",391,106.640321,29.709586
,392," ",391,106.639823,29.708116
,392," ",391,106.638718,29.704852
,393," ",392,106.644170,29.708917
,393," ",392,106.643624,29.707506
,393," ",392,106.643140,29.705981
,393," ",392,106.642597,29.704444
,393," ",392,106.642560,29.704396
,393," ",392,106.642505,29.704374
,393," ",392,106.641253,29.704707
,393," ",392,106.640692,29.704805
,393," ",392,106.640625,29.704817
,393," ",392,106.639498,29.704829
,393," ",392,106.638718,29.704852
,393," ",392,106.638289,29.704865
,393," ",392,106.637617,29.705046
,393," ",392,106.636800,29.705272
,393," ",392,106.636668,29.705309
,393," ",392,106.635678,29.705560
,393," ",392,106.635080,29.705741
,393," ",392,106.634954,29.705800
,393," ",392,106.634899,29.705855
,393," ",392,106.634888,29.705918
,393," ",392,106.634902,29.706051
,393," ",392,106.635327,29.707347
,393," ",392,106.635499,29.707872
,393," ",392,106.635564,29.708071
,393," ",392,106.636269,29.710106
,393," ",392,106.636808,29.711637
,393," ",392,106.636953,29.712049
,393," ",392,106.636989,29.712152
,393," ",392,106.637356,29.713218
,393," ",392,106.637520,29.713695
,393," ",392,106.637820,29.714563
,393," ",392,106.637864,29.714691
,393," ",392,106.637981,29.715034
,393," ",392,106.638332,29.716061
,393," ",392,106.638377,29.716194
,393," ",392,106.638463,29.716447
,393," ",392,106.638662,29.717030
,393," ",392,106.639030,29.718081
,393," ",392,106.639200,29.718567
,393," ",392,106.639304,29.718862
,393," ",392,106.639397,29.719128
,393," ",392,106.639486,29.719384
,393," ",392,106.639713,29.720032
,393," ",392,106.639877,29.720501
,393," ",392,106.640102,29.721144
,393," ",392,106.640548,29.722449
,393," ",392,106.640699,29.722892
,393," ",392,106.640845,29.723320
,393," ",392,106.641321,29.724689
,393," ",392,106.641412,29.724953
,393," ",392,106.641493,29.725185
,393," ",392,106.641535,29.725307
,393," ",392,106.641830,29.726156
,393," ",392,106.641957,29.726520
,393," ",392,106.642442,29.727913
,393," ",392,106.642532,29.728172
,393," ",392,106.642547,29.728215
,393," ",392,106.642687,29.728631
,393," ",392,106.642924,29.729332
,393," ",392,106.643069,29.729763
,393," ",392,106.643153,29.730011
,393," ",392,106.643578,29.731218
,393," ",392,106.643783,29.731801
,393," ",392,106.643806,29.731865
,393," ",392,106.644176,29.732918
,393," ",392,106.644246,29.733010
,393," ",392,106.644320,29.733069
,393," ",392,106.644353,29.733095
,393," ",392,106.644501,29.733143
,393," ",392,106.644597,29.733147
,393," ",392,106.644615,29.733144
,393," ",392,106.644651,29.733138
,393," ",392,106.644654,29.733138
,393," ",392,106.644730,29.733125
,393," ",392,106.646243,29.732721
,394," ",393,106.636800,29.705272
,394," ",393,106.637104,29.706236
,394," ",393,106.637304,29.706820
,394," ",393,106.637456,29.707261
,394," ",393,106.637591,29.707654
,394," ",393,106.638328,29.709790
,394," ",393,106.638851,29.711307
,394," ",393,106.639896,29.714335
,394," ",393,106.640266,29.715408
,394," ",393,106.640990,29.717506
,394," ",393,106.641088,29.717789
,394," ",393,106.641469,29.718892
,394," ",393,106.641671,29.719472
,394," ",393,106.643247,29.724013
,394," ",393,106.643392,29.724431
,394," ",393,106.643495,29.724727
,394," ",393,106.643677,29.725251
,394," ",393,106.643905,29.725915
,394," ",393,106.644968,29.729009
,394," ",393,106.645557,29.730724
,394," ",393,106.645732,29.731235
,394," ",393,106.646243,29.732721
,395," ",394,106.636715,29.714078
,395," ",394,106.636812,29.714206
,395," ",394,106.637018,29.714790
,395," ",394,106.637127,29.715098
,395," ",394,106.637220,29.715361
,395," ",394,106.637360,29.715757
,395," ",394,106.637516,29.716200
,395," ",394,106.637529,29.716237
,395," ",394,106.637618,29.716487
,395," ",394,106.637682,29.716666
,395," ",394,106.638053,29.717709
,395," ",394,106.638170,29.718037
,395," ",394,106.638383,29.718637
,395," ",394,106.638542,29.719101
,395," ",394,106.638588,29.719234
,395," ",394,106.638631,29.719360
,395," ",394,106.638739,29.719674
,395," ",394,106.638906,29.720158
,395," ",394,106.638964,29.720328
,395," ",394,106.639074,29.720648
,395," ",394,106.639095,29.720709
,395," ",394,106.639224,29.721085
,395," ",394,106.639412,29.721632
,395," ",394,106.639421,29.721657
,395," ",394,106.639561,29.722042
,395," ",394,106.639633,29.722240
,395," ",394,106.639761,29.722593
,395," ",394,106.639785,29.722658
,395," ",394,106.639850,29.722836
,395," ",394,106.639897,29.722965
,395," ",394,106.640055,29.723402
,395," ",394,106.640190,29.723771
,395," ",394,106.640253,29.723949
,395," ",394,106.640402,29.724375
,395," ",394,106.640578,29.724878
,395," ",394,106.640640,29.725055
,395," ",394,106.640674,29.725148
,395," ",394,106.640775,29.725426
,395," ",394,106.641086,29.726285
,395," ",394,106.641223,29.726662
,395," ",394,106.641247,29.726734
,395," ",394,106.641700,29.728105
,395," ",394,106.641709,29.728131
,395," ",394,106.641819,29.728452
,395," ",394,106.642098,29.729267
,395," ",394,106.642204,29.729562
,395," ",394,106.642349,29.729965
,395," ",394,106.642590,29.730636
,395," ",394,106.642799,29.731288
,395," ",394,106.642821,29.731357
,395," ",394,106.642853,29.731458
,395," ",394,106.642923,29.731676
,395," ",394,106.642942,29.731735
,395," ",394,106.643283,29.732659
,395," ",394,106.643453,29.733124
,395," ",394,106.643569,29.733251
,395," ",394,106.643696,29.733340
,395," ",394,106.643781,29.733372
,395," ",394,106.643891,29.733372
,395," ",394,106.644035,29.733345
,395," ",394,106.644201,29.733314
,395," ",394,106.644498,29.733219
,395," ",394,106.644651,29.733138
,396," ",395,106.641452,29.731854
,396," ",395,106.641687,29.731791
,396," ",395,106.641874,29.731741
,396," ",395,106.642226,29.731647
,396," ",395,106.642587,29.731550
,396," ",395,106.640740,29.732045
,396," ",395,106.641053,29.731961
,396," ",395,106.641108,29.731946
,396," ",395,106.641413,29.731865
,397," ",396,106.639926,29.730375
,397," ",396,106.640141,29.730317
,397," ",396,106.640349,29.730261
,397," ",396,106.640575,29.730200
,397," ",396,106.640762,29.730149
,397," ",396,106.641029,29.730077
,397," ",396,106.641213,29.730027
,397," ",396,106.641433,29.729968
,397," ",396,106.641600,29.729923
,397," ",396,106.641976,29.729821
,398," ",397,106.639052,29.728916
,398," ",397,106.639178,29.728884
,398," ",397,106.639489,29.728804
,398," ",397,106.639531,29.728794
,398," ",397,106.639862,29.728709
,398," ",397,106.639945,29.728687
,398," ",397,106.640267,29.728604
,398," ",397,106.640350,29.728583
,398," ",397,106.640633,29.728510
,398," ",397,106.640790,29.728470
,398," ",397,106.641070,29.728398
,398," ",397,106.641497,29.728288
